35868	8993872	We were caught in a shower and got wet to the skin.	Vì gặp cơn mưa rào nên tôi đã bị ướt như chuột lột.
36023	1564068	How beautifully she sings!	Nó hát hay quá.
36134	9381340	What a beautiful bird it is!	Thật là một chú chim xinh đẹp!
36154	1550537	What do you want to talk to me about?	Bạn muốn nói chuyện với tôi về điều gì?
36189	13840957	Nancy has a piano.	Nancy có một chiếc dương cầm.
36189	13840956	Nancy has a piano.	Nancy có một chiếc đàn piano.
36199	1572665	Nancy cannot have read this book.	Nancy không thể nhờ ai đó đọc quyên sách này.
36405	10053309	Why are you crying?	Vì sao bạn khóc?
36405	10053311	Why are you crying?	Sao bạn lại khóc?
36405	4184805	Why are you crying?	Vì sao con khóc?
36405	8868817	Why are you crying?	Tại sao bạn lại khóc?
36405	10053315	Why are you crying?	Sao bạn khóc thế?
36405	8868818	Why are you crying?	Tại sao bạn khóc?
36555	510399	There is a knife missing.	Thiếu một con dao.
36595	8990756	Every dog has his day.	Ai giàu ba họ, ai khó ba đời.
36641	13769740	Any child can do that.	Trẻ con đều làm được.
36667	13224889	He was determined to finish the work at any cost.	tiếng việt
36678	561400	Every cloud has a silver lining.	Bĩ cực thái lai.
36780	9415758	Come what may, I shall never change my mind.	Cho dù chuyện gì có xảy ra đi chăng nữa thì tôi cũng sẽ không thay đổi suy nghĩ của mình.
36850	3228482	Take whichever flower you like.	Lấy bất cứ bông hoa nào bạn thích.
36874	3467870	The trailer goes with the car.	Cái rơmoóc đi kèm với ô tô.
37762	13841091	I'm so tired that I can't walk any longer.	Tôi mệt đến nỗi tôi không thể đi bộ nữa.
37793	13842716	It was extremely hot, so I took my coat off.	Trời cực kì nóng, nên tôi đã cởi áo khoác ra.
37798	490791	The priceless china shattered into fragments.	Món đồ sứ vô giá đã bị vỡ thành nhiều mảnh.
37810	9029815	The weather was so cold that the lake froze over.	Vì thời tiết quá lạnh cho nên nước trong hồ đã đông cứng lại.
37828	849456	I feel very cold.	Tôi cảm thấy rất lạnh.
37883	9740851	Whichever you choose, you will be satisfied.	Cho dù chọn cái nào, bạn cũng sẽ thỏa mãn thôi.
37957	4786120	I don't know either boy.	Tôi không biết cả hai thằng.
37995	593008	You can choose whichever color you like.	Bạn có thể chọn bất cứ màu nào mà bạn thích.
37995	8993826	You can choose whichever color you like.	Bạn có thể lựa chọn bất cứ màu nào bạn thích.
37995	8993827	You can choose whichever color you like.	Bạn có thể lựa chọn bất cứ màu sắc nào mà bạn thích.
38007	11380314	Tell me which you want.	Nói cho tôi biết bạn muốn cái nào.
38082	4605245	Where can I park?	Đậu xe ở đâu vậy?
38104	11751619	Where do you want to go?	Em muốn đi đâu?
38190	1563750	Where do I get the bus?	Tôi có thể đón xe buýt ở đâu?
38190	1563751	Where do I get the bus?	Tao có thể đón xe buýt ở đâu?
38220	10257680	Where did you come from?	Bạn từ đâu tới?
38334	9715145	I seem to have left my umbrella behind in the train.	Có vẻ như tôi đã để quên cái ô của mình ở trong tàu điện rồi.
38381	5149403	I seem to have a fever.	Có vẻ như tôi bị sốt.
38381	5149404	I seem to have a fever.	Có vẻ như là tôi bị sốt.
38392	5815	I don't get it.	Tôi không hiểu.
38392	1550805	I don't get it.	Tôi không có nó.
38392	1550804	I don't get it.	Tôi không lấy được nó.
38446	1542154	It seems to have worn out.	Hình như đã rất mệt mỏi rồi.
38452	4789655	You'll have to do it, whether you like it or not.	Bạn sẽ phải làm điều đó, cho dù có thích hay không.
38455	13563827	Please tell me the truth.	Xin hãy nói sự thật cho tôi.
38524	8839355	Close the door, please.	Làm ơn hãy đóng cửa.
38524	8839354	Close the door, please.	Hãy đóng cửa.
38623	9066060	I don't understand why she is opposed to my opinion.	Tôi không hiểu tại sao cô ấy lại phản đối ý kiến của tôi.
38623	9066059	I don't understand why she is opposed to my opinion.	Tôi không hiểu vì sao cô ấy phản đối ý kiến của tôi.
38867	9023420	Will you please shut the door?	Bạn đóng cửa giúp tôi được không?
38920	9853813	Show me how it works.	Cho tôi xem nó hoạt động như thế nào đi.
38920	9853812	Show me how it works.	Hãy cho tôi xem nó hoạt động thế nào.
38923	9017797	What are you implying?	Ý bạn là sao?
38988	9023420	Would you mind shutting the door?	Bạn đóng cửa giúp tôi được không?
38990	9738999	Keep the door closed.	Bạn đóng cửa đi nào.
38990	9738997	Keep the door closed.	Đóng cửa đi.
39080	9701597	The bicycle by the door is mine.	Cái xe đạp ở cạnh cái cửa đó là của tôi.
39085	13769842	She locked the door.	Cô ấy khoá cửa lại.
39094	8987209	Have you made sure the door is locked?	Bạn đã kiểm tra lại xem cửa đã khóa không chưa?
39113	11475598	As soon as the door opened, they ran away.	Ngay khi cánh cửa mở ra, bọn họ chạy đi liền.
39150	1558380	I must get the television fixed.	tôi phải sửa cái tivi này.
39150	1558379	I must get the television fixed.	Tôi cần kêu thợ sửa cái TV này.
39190	1541913	Television can dull our creative power.	Tivi có thể làm giảm khả năng sáng tạo của chúng ta.
39262	5767796	The television doesn't work.	Ti vi không lên hình.
39262	5767797	The television doesn't work.	Ti vi hỏng rồi.
39301	5147702	You may as well get used to it.	Cậu tốt hơn hết là làm quen với nó đi.
39315	9003256	But it's almost half past eleven.	Nhưng mà bây giờ đã gần 11 giờ rưỡi rồi.
39315	9003257	But it's almost half past eleven.	Cơ mà bây giờ đã sắp mười một rưỡi rồi.
39360	13840960	You can see the large exhibition at the department store anytime.	Bạn có thể tham quan buổi triển lãm lớn ở cửa hàng bách hoá lúc nào cũng được.
39392	5159008	I like to play tennis.	Tôi thích chơi tennis.
39429	3468152	Detroit is famous for its car industry.	Detroit nổi tiếng về ngành công nghiệp xe hơi.
39476	3484769	I'd like to have cake for dessert.	Tôi muốn ăn tráng miệng bằng bánh ngọt.
39476	3484770	I'd like to have cake for dessert.	Tôi muốn dùng bánh ngọt để tráng miệng.
39481	3468380	I don't want to go by plane, if I can help it.	Tôi không muốn đi bằng máy bay, nếu tôi có thể.
39481	8976436	I don't want to go by plane, if I can help it.	Nếu được thì tôi không muốn đi bằng máy bay.
39515	13769852	Come as soon as possible.	Đến càng sớm càng tốt.
39519	8956566	You should start as early as possible.	Bạn hãy bắt đầu trong thời gian sớm nhất có thể.
39589	5147986	Would you wipe the table for me?	Bạn có thể dọn bàn cho tôi được không?
39688	8990852	The dip burned my tongue.	Nước sốt cay khiến lưỡi tôi tê tê.
39755	14029152	You must get rid of the habit of biting your nails.	Bạn phải bỏ thói quen cắn móng đi.
39805	9013907	A swallow flies very swiftly.	Chim nhạn bay rất nhanh.
39875	9736004	At last, he came.	Cuối cùng thì ông ấy cũng đã đến.
39875	8796168	At last, he came.	Cuối cùng thì anh ấy đã tới.
39937	8990744	Many a little makes a mickle.	Góp gió thành bão.
39945	1541986	Just run down to the post office, won't you?	Chạy đến bưu điện đi nhé?
39959	9735537	Can I use your telephone?	Cho tôi mượn cái điện thoại của bạn có được không?
39965	8997652	Could you give me some advice?	Bạn có thể cho tôi vài lời khuyên được không?
40060	9012222	Let me have a look at the picture.	Hãy cho tôi xem bức tranh đó một chút.
40060	9012223	Let me have a look at the picture.	Cho tôi xem bức tranh đó một lát.
40111	13769855	Give me three pieces of chalk.	Cho tôi ba viên phấn.
40232	8974438	The tickets are 20 yen each.	Giá một vé là 20 Yên.
40386	8989657	Every man has his faults.	Nhân vô thập toàn.
40393	5767798	Everyone is more or less interested in art.	Ai cũng ít nhiều có chút quan tâm đến nghệ thuật.
40393	5767799	Everyone is more or less interested in art.	Tất cả mọi người đều quan tâm đến nghệ thuật dù ít hay nhiều.
40452	13896436	Who wrote this book?	Ai đã viết quyển sách này?
40474	9853800	Somebody is playing the piano.	Có ai đó đang đánh piano.
40474	9853803	Somebody is playing the piano.	Có người nào đó đang chơi đàn piano.
40474	9853801	Somebody is playing the piano.	Ai đó đang chơi đàn piano.
40563	5159501	It is likely to rain tomorrow.	Trời gần như là sẽ mưa vào ngày mai.
40565	13769951	Perhaps she doesn't remember my birthday.	Có lẽ cô ấy không nhớ sinh nhật tôi.
40584	9843973	Possibly the factory will be closed down next week.	Có lẽ tuần sau công ty sẽ đóng cửa.
40588	9013948	It's going to rain.	Chắc có lẽ trời sắp mưa rồi.
40612	9733750	I wish I could give up smoking.	Ước gì tôi có thể cai thuốc lá nhỉ.
40612	9733745	I wish I could give up smoking.	Nếu tôi có thể bỏ thuốc được thì tốt biết mấy.
40629	9040902	Would you mind if I smoke?	Tôi hút thuốc có được không?
40661	11302824	Smoking is bad for your health.	Hút thuốc lá có hại cho sức khỏe của bạn.
40757	9777625	I will go cycling even if it rains.	Dù trời có mưa thì tôi vẫn sẽ đi đạp xe.
40757	8853632	I will go cycling even if it rains.	Cho dù trời mưa tôi vẫn sẽ đạp xe.
40760	1637041	I will go there even if it rains.	Tớ sẽ đi tới đó ngay cả khi trời mưa.
40760	1637038	I will go there even if it rains.	Tôi sẽ đi tới đó ngay cả khi trời mưa.
40760	1623961	I will go there even if it rains.	Tôi sẽ đến đó ngay cả trời có mưa.
40760	1637039	I will go there even if it rains.	Tao sẽ đi tới đó ngay cả khi trời mưa.
40935	510196	I had trouble getting a taxi.	Tôi đã gặp khố khăn để kiếm một xe tắc xi.
41032	9712952	Many children were playing in the park.	Nhiều đứa trẻ đã chơi trong công viên.
41032	1510593	Many children were playing in the park.	Nhiều đứa trẻ đã chơi ở trong công viên.
41093	9004440	Dry your face with a towel.	Dùng khăn lau khô mặt đi.
41093	9004439	Dry your face with a towel.	Hãy dùng khăn lau khô mặt đi.
41110	5147703	Nothing is as hard as a diamond.	Không có gì cứng bằng kim cương.
41140	13769873	It was a very cold winter.	Đó là một mùa đông rất lạnh.
41276	490785	To behave like that, he must be out of his mind.	Anh ta hẳn phải mất tự chủ mới cư xử như vậy.
41276	11444664	To behave like that, he must be out of his mind.	Cư xử như vậy, anh ta chắc hẳn mất tự chủ rồi.
41360	13842892	The mother told her daughter to do it herself.	Người mẹ bảo đứa con gái tự làm lấy.
41375	13844161	I can't buy a book this expensive.	Tôi không mua nổi quyển sách đắt thế này đâu.
41498	510400	Please don't speak so fast.	Xin đừng nói nhanh như vậy.
41735	8994271	Have you any further questions?	Bạn còn câu hỏi gì không?
41765	4604882	I'm sorry to hear it.	Tôi rất tiếc khi nghe chuyện này.
41776	9027871	He has enough money to buy it.	Anh ấy có đủ tiền để mua nó.
41776	9027872	He has enough money to buy it.	Anh ấy có đủ tiền để mua thứ đó.
41848	12056081	Let me see that.	Cho tôi xem cái đó.
41848	8943803	Let me see that.	Hãy cho tôi xem cái đó.
41915	5148071	What is the harm in doing that?	Làm việc đó thì có hại gì?
41920	9017269	Did you show it to your parents?	Bạn cho cha mẹ bạn xem cái đó chưa?
41920	9017267	Did you show it to your parents?	Bạn đã cho bố mẹ bạn xem cái đó chưa?
41927	13841049	It's next to impossible to finish it in a day.	Gần như không thể hoàn thành trong một ngày được.
41976	496378	Their scope and shape is unclear.	Phạm vi và hình dạng của chúng là không rõ ràng.
41983	1564366	It is up to us to help those people.	Tùy chúng tôi giúp đỡ những người đó.
42057	8982150	That'll complicate matters more.	Điều đó sẽ làm vấn đề thêm phức tạp hơn.
42058	9012113	Is it made of wood or metal?	Cái đó là làm từ gỗ hay là làm từ kim loại?
42058	9012112	Is it made of wood or metal?	Cái này là làm từ gỗ hay là làm từ sắt?
42351	11371301	That's not the case.	Đó không phải là trường hợp.
42736	3484832	It was all our fault.	Tất cả là lỗi của chúng tôi.
42736	9034865	It was all our fault.	Đó đều là lỗi của chúng tôi.
42737	9735875	It all came to nothing.	Tất cả đều đã trở thành công cốc.
42761	5772356	That pool really looks inviting.	Bể bơi đó nhìn rất hấp dẫn.
42797	1542992	It's a possible story.	Đó là một chuyện có thể xảy ra.
42883	1567319	Keep away from that.	Tránh xa nơi đó.
42883	1567318	Keep away from that.	Tránh xa chỗ đó ra.
42883	1567320	Keep away from that.	Tránh xa nơi đó ra.
43024	337926	And he calls himself a sailor.	Và anh ta tự xưng mình là thủy thủ.
43045	1543746	That would be sufficient.	Chắc là sẽ đủ đó.
43116	9630028	It's my favorite song.	Đó là bài hát yêu thích của tôi.
43122	523206	That is all I have.	Đó là tất cả những gì mà tôi có.
43268	1543000	A friend told me that story.	Một người bạn đã kể cho tôi nghe câu chuyện đó.
43361	13841744	Did the old man get lost in the forest?	Có phải ông già đã bị lạc trong rừng không?
43375	1551872	The old man sat down.	Ông già ngồi xuống.
43375	1551874	The old man sat down.	Lão già ngồi xuống.
43428	1554794	The train is traveling at the rate of 50 miles an hour.	Xe lửa sẽ di chuyển ở vận tốc 50 dặm một giờ.
43441	934994	The train is always on time.	Chiếc xe lửa này luôn luôn đúng giờ.
43455	1543008	The apple is not yet ripe.	Trái táo vẫn chưa chín.
43510	3313552	The leaves turn red in the fall.	Lá chuyển sang màu đỏ vào mùa thu.
43605	5145559	The gate is closed all the year round.	Cái cổng bị đóng cả năm trời nay.
43623	1571572	It is easy for me to solve the problem.	Quá dễ để tao giải bài toán.
43623	1571574	It is easy for me to solve the problem.	Quá dễ để tôi giải quyết vấn đề.
43623	1571575	It is easy for me to solve the problem.	Quá dễ để tao giải quyết vấn đề.
43623	1571569	It is easy for me to solve the problem.	Quá dễ để tôi giải bài toán.
43680	9010282	The problem is far from easy.	Vấn đề đó không hề dễ dàng chút nào.
43680	9010281	The problem is far from easy.	Vấn đề đó hoàn toàn không hề đơn giản.
43710	1250201	The matter is all settled.	Mọi chuyện đã được giải quyết.
43779	3304638	Don't cut down those trees.	Đừng chặt những cây đó.
43824	4456398	Both girls have blue eyes.	Cả hai cô gái đều có đôi mắt xanh.
43871	3481639	Please return the book when you have finished reading it.	Vui lòng trả quyển sách nếu bạn đã đọc xong.
43881	639940	Give the book to whomever wants it.	Bạn hãy cho cuốn sách cho người nào muốn.
44087	418935	The wall is thirty yards long.	Bức tường đó dài 30 yard.
44126	9033809	It is impossible to resolve the conflict.	Việc giải quyết tranh chấp đó là bất khả thi.
44187	13769866	It took me three days to clean the room.	Tôi mất ba ngày để dọn phòng.
44350	9712820	The flight was cancelled because of the thick fog.	Chuyến bay đó đã bị hủy vì sương mù dày đặc.
44350	9712822	The flight was cancelled because of the thick fog.	Chuyến bay đó bị hủy bỏ vì sương mù dày đặc.
44451	9809046	The box is made of wood.	Cái hộp đó được làm từ gỗ.
44558	8973908	The cat likes to sleep beside me.	Con mèo đó thích ngủ gần tôi.
44638	3467872	Those two experiments yielded similar results.	Hai thí nghiệm đó cho ra cùng kết quả.
44647	3486753	I don't like either of them.	Tôi không thích cả hai.
44655	337928	The shy pupil murmured his answer.	Em học sinh nhút nhát lẩm bẩm ra câu trả lời.
44656	1558454	The shy boy murmured his name.	Thẳng nhóc xấu hổ lắp bắp tên của nó.
44848	12132298	In that respect, my opinion differs from yours.	Về vấn đề này, ý kiến của tôi khác các bạn.
44856	9715759	The store deals in vegetables.	Cửa hàng đó bán rau.
44856	9715761	The store deals in vegetables.	Cửa hàng đó có bán rau củ.
44919	409548	The exhibition will be held next month.	Buổi triển lãm sẽ được tổ chức vào tháng sau.
45007	9082295	The bird was half as large as an eagle.	Con chim đó to bằng nửa con đại bàng.
45007	9082297	The bird was half as large as an eagle.	Con chim đó to bằng một nửa con đại bàng.
45081	1541836	The statue was carved from a block of cherry wood.	Bức tượng được chạm khắc từ gỗ cây anh đào.
45126	496282	The earthquake brought about disaster.	Trận động đất đã mang đến thảm họa.
45234	1548736	The news made him happy.	Tin tức khiến nó rất vui.
45318	5161377	The man is wanted for murder.	Người đàn ông bị truy nã về tội giết người.
45409	3481601	The boy took the radio apart.	Thắng bé tháo cái đài ra từng phần.
45640	13841093	Have you heard anything about the organization?	Bạn có biết gì về tổ chức này không?
45730	3481654	The war didn't break out by accident.	Chiến tranh không xảy ra do ngẫu nhiên.
45730	3481653	The war didn't break out by accident.	Không phải ngẫu nhiên mà chiến tranh đã xảy ra.
45746	5158953	The river flows between the two countries.	Cong sông chảy giữa hai nước.
45973	1550236	There seem to be few people who can solve that math problem.	Dường như có vài người có thể giải bài toán.
46072	1574520	The new medicine demonstrated an immediate effect.	Loại thuốc mới phô bày hiệu ứng tức thời.
46127	1553797	The new hotel invited suggestions from the guests.	Khách sạn mới mời gọi các người khách giới thiệu.
46143	9733948	Diet accounts for more than one million deaths.	Thói quen ăn uống là nguyên nhân tử vong của hơn một triệu người.
46143	9733951	Diet accounts for more than one million deaths.	Thói quen ăn uống là nguyên nhân tử vong của hơn 1 triệu người.
46175	5772355	The treaty is now a dead letter.	Hiệp ước giờ đã không còn hiệu lực.
46225	4786115	When was the castle built?	Lâu đài đã được xây vào lúc nào?
46296	5158970	The boy tried eating with chopsticks.	Cậu bé thử ăn bằng đũa.
46307	9086854	The boy dyed his hair because he wanted to be noticed.	Cậu bé đó đã nhuộm tóc vì muốn được chú ý.
46307	3780727	The boy dyed his hair because he wanted to be noticed.	Chàng trai đó đã nhuộm tóc vì muốn được chú ý.
46311	1568152	The boy looked like a grown-up.	Thằng nhóc nhìn giống như người trưởng thành.
46323	8987176	The boy grew up to be a famous musician.	Cậu bé đó khi lớn lên đã trở thành một nhạc sĩ nổi tiếng.
46329	13769903	The boy lost his way in the forest.	Chàng trai lạc đường trong rừng.
46357	1564352	The boy became happy.	Thằng nhóc vui hẳn lên.
46399	11446875	The boy threw a stone at the frog.	Cậu bé đã ném một hòn đá vào con ếch.
46676	11475595	The event still remains vivid in my memory.	Chuyện đó vẫn còn in sâu trong đầu tôi.
46731	506809	The species will be made extinct by the end of this century.	Nhiều loài sẽ bị tuyệt chủng vào cuối thế kỷ này
46776	13870195	Raise your hand to the sky.	Giơ tay lên trời đi.
46879	1572624	You should stick those pictures in your album.	Bạn nên dán những bức hình đó vào album của bạn.
46898	13870196	The experiment proved to be successful.	Thí nghiệm được đánh giá là thành công.
46911	11371378	That question is easy to answer.	Câu hỏi đó dễ trả lời thôi.
47334	3309245	Fold the paper in four.	Gấp giấy làm tư.
47452	8999811	That child shut up a cat in the carton.	Đứa trẻ đó nhốt một con mèo vào trong một cái hộp các tông.
47452	8992157	That child shut up a cat in the carton.	Đứa trẻ đó nhốt một con mèo vào trong một cái thùng các tông.
47452	8992156	That child shut up a cat in the carton.	Đứa trẻ đó nhốt con mèo vào trong một cái thùng các tông.
47509	5161358	The boy is yet to be found.	Cậu bé vẫn chưa được tìm thấy.
47519	5209015	She put it in the box.	Cô ấy đặt nó vào cái hộp.
47607	9755166	There were no volunteers for the job.	Đã không có ai đứng ra tình nguyện làm công việc đó.
47668	1543712	We cannot do the work in a day.	Chúng ta không thể làm công việc đó trong một ngày.
47726	5172046	The view from the top of the mountain took my breath away.	Cảnh từ trên đỉnh núi khiến tôi phải nín thở.
47855	13840975	The country was gearing up for war.	Đất nước khi đó đang chuẩn bị sẵn sàng cho chiến tranh.
47858	1550533	The country was wasted by war.	Đất nước hoang tàn vì chiến tranh.
47985	5767702	The flood was the greatest disaster they had ever had.	Trận lụt là thảm họa tồi tệ nhất mà họ từng trải qua.
48023	1542902	The park was crowded with people with children.	Công viên rất đông người lớn và trẻ con.
48051	1548752	The scenery was beautiful beyond description.	Phong cảnh đẹp hơn cả sự mô tả.
48099	9712325	I never spoke to him after that.	Kể từ đó, tôi không còn nói chuyện với anh ấy nữa.
48305	1541927	The building is incapable of repair.	Tòa nhà này không thể sửa chữa được nữa.
48317	3468104	The building was built in 1960.	Tòa nhà được xây vào năm 1960.
48434	1542203	The play ended all too soon.	Cuộc chơi chấm dứt quá sớm.
48514	2847871	The plan is not mature.	Kế hoạch không chín chắn.
48781	1558406	The rule is utterly inflexible.	Luật lệ khó nói.
48810	13870197	The machine has some of its parts missing.	Chiếc máy bị thiếu vài phần.
49010	1548741	The picture is good in its way.	Tấm hình đẹp theo cách riêng của nó.
49018	12054389	There is a castle in the background of the picture.	Phần phông nền của bức tranh có một tòa lâu đài.
49031	9024433	The broken doll is mine.	Con búp bê bị hỏng đó là của tôi.
49037	13870205	The company provides them with uniforms.	Công ty phát đồng phục cho họ.
49044	13896742	The company went bankrupt.	Công ti đã phá sản.
49048	13870207	That company is on the rocks because of bad debts.	Công ti đang gặp khó khăn do nợ xấu.
49130	13870208	Only members of the company are entitled to use the facilities.	Chỉ có cán bộ công nhân viên của công ty là được sử dụng các cơ sở hạ tầng.
49302	13870210	The scientist is working on atomic energy.	Các nhà khoa học đang nghiên cứu năng lượng nguyên tử.
49330	13940928	The house has been sold.	Ngôi nhà đã bị bán đi.
49358	13870211	The house was burnt to ashes.	Ngôi nhà đã cháy thành tro.
49382	1548731	That house looks nice.	Căn nhà đó trông đẹp.
49456	9075734	The king always wears a crown.	Vị vua đó lúc nào cũng đeo một chiếc vương miện.
49465	9032846	The dirty boy turned out to be a prince in disguise.	Cậu bé bẩn thỉu đó hóa ra là một hoàng tử đang cải trang.
49465	9032847	The dirty boy turned out to be a prince in disguise.	Cậu bé bẩn thỉu đó hóa ra lại là một hoàng tử đang cải trang.
49465	9032843	The dirty boy turned out to be a prince in disguise.	Hóa ra cậu bé bẩn thỉu đó là một hoàng tử đang cải trang.
49554	515272	That movie was shown on television.	Phim này đã được phát trên truyền hình.
49634	1541924	The doctors are engaged in cancer research.	Những vị bác sĩ được tuyển vào trương trình nghiên cứu bệnh ung thư.
49671	8960067	The proposal went through.	Đề xuất đó đã được thông qua.
49720	1541943	There were fifty entries for the race.	Có 20 thí sinh trong cuộc cạnh tranh.
49882	1090081	The hotel is at the foot of a mountain.	Khách sạn đó nằm dưới chân núi.
50164	9000589	The truck carried a load of furniture.	Chiếc xe tải đó đã chất đầy nội thất.
50224	523166	That television is both big and expensive.	Máy thu hình này vừa to vừa đắt tiền.
50269	496309	Therefore many people passed away.	Vì vậy nhiều người đã qua đời.
50362	13477331	The concert will take place next spring.	Buổi hoà nhạc sẽ được tổ chức vào mùa xuân năm sau.
50494	13870213	The coffee was not much to my liking.	Tôi không thích cà phê này cho lắm.
50498	3460411	The coat is not mine.	Cái áo không phải của tôi.
50591	13841075	The money has not been used up.	Tiền chưa bị tiêu hết.
50858	1549245	You are in the right so far.	Lúc nào bạn cũng đúng.
50858	1549244	You are in the right so far.	Lúc nào mày cũng đúng.
50858	1549243	You are in the right so far.	Từ trước đến giờ mày luôn đúng.
50992	1089361	Then his mother thought.	Sau đó, mẹ của anh ta nghĩ ngợi.
51001	1542953	Did you see anybody there?	Bạn có thấy ai ở đó không?
51013	11445151	The tea we had there was excellent.	Trà mà chúng tôi đã uống ở đó rất tuyệt vời.
51039	5763268	That was her chance to show what she could do.	Đó là cơ hội để cô thể hiện mình làm được những gì.
51056	8991020	Don't take it so hard!	Đừng suy nghĩ quá nghiêm túc như thế!
51058	10271397	Don't you think so?	Bạn có nghĩ vậy không?
51180	5161449	He kept calm in the face of the danger.	Anh ấy giữ bình tĩnh khi đối mặt với nguy hiểm.
51196	5911235	That's not my favorite topic.	Chủ đề đó tôi không thích.
51357	1541923	I think I had better have my sweater mended.	Tôi nghĩ tốt hơn là nên đi nhờ người sửa cái áo len của tôi.
51426	9715755	I'm sorry, but I don't have any small change.	Xin lỗi, tôi không có tiền lẻ.
51426	9715756	I'm sorry, but I don't have any small change.	Xin lỗi, nhưng tôi không có tiền lẻ.
51482	510401	Excuse me, I'm lost.	Tôi xin lỗi, tôi bị lạc đường.
51501	8834686	Sorry, I can't accommodate you.	Xin lỗi tôi không thể giúp gì cho bạn được.
51626	8997673	Do you like playing sports?	Bạn có thích chơi thể thao không?
51671	9006481	All the signs are that she is getting better.	Mọi dấu hiệu đang cho thấy bà ấy đang hồi phục.
51671	9006480	All the signs are that she is getting better.	Mọi dấu hiệu đã cho thấy cô ấy đang hồi phục.
51858	5159933	We had a wonderful holiday.	Chúng tôi đã có một kỳ nghỉ tuyệt vời.
51884	4332916	The strike affected the nation's economy.	Cuộc tấn công ảnh hưởng đến kinh tế truyền thống
51956	1550244	We saw a light far away.	Tụi tao đã nhìn thấy ánh sáng ở xa xa
51956	1550243	We saw a light far away.	Chúng tôi đã nhìn thấy ánh sáng ở cách xa.
51962	3109161	I'm sorry to put you to such great expense.	Tôi rất tiếc vì đã để bạn tốn nhiều tiền.
52006	8854562	Does it hurt a lot?	Có đau lắm không?
52094	8833053	She said she would be back right away.	Cô ấy nói cô ấy sẽ quay trở lại ngay.
52094	8833051	She said she would be back right away.	Cô ấy nói là cô ấy sẽ quay trở lại ngay.
52111	6546683	I believe you'll get over it soon.	Tôi tin rằng bạn sẽ sớm vượt qua nó.
52272	510402	It's just around the corner.	Ngay quanh góc phố.
52403	1543739	Susan found out where the puppy had come from.	Susan đã biết được mấy con chó con đến từ chỗ nào.
52491	9031521	Jill is the only girl in our club.	Jill là cô gái duy nhất trong câu lạc bộ của chúng tôi.
52949	9017806	George is five years senior to me.	Gioóc lớn hơn tôi năm tuổi.
52949	9017804	George is five years senior to me.	Geogre già hơn tôi 5 tuổi.
52950	13472302	George married my sister.	George kết hôn với em gái tôi.
52950	13472301	George married my sister.	George kết hôn với chị tôi.
52967	5642145	George felt the train begin to move.	George thấy tầu bắt đâu chuyển bánh.
53403	1541832	Shall we take a short rest?	Chúng ta nghỉ ngơi một chút nhé?
53502	1542979	A frown may express anger or displeasure.	Một cái nhíu mày có thể biểu thị sực tức giện hoặc không hài lòng.
53558	1563756	His words, however, were not believed at all.	Dú sao những lời nó nói chẳng đáng tin chút nào.
53617	1542151	But I'm not sure whether it brings happiness to everybody.	Nhưng tôi không chắc rằng nó có mang lại hạnh phúc cho mọi người hay không.
53620	9917705	But the first thing we say is "hello."	Nhưng câu đầu tiên chúng ta nói là "xin chào."
53704	1549242	The jets took off one after another.	Máy bay phản lực lần lượt cất cánh.
53948	1571436	Sally and I work in the same office.	Sally và tao làm việc trong cùng một văn phòng.
53948	1571437	Sally and I work in the same office.	Sally và tớ làm việc trong cùng một văn phòng.
53948	1571434	Sally and I work in the same office.	Sally và tôi làm việc trong cùng một văn phòng.
53948	1571432	Sally and I work in the same office.	Sally và tôi làm việc cùng một văn phòng
53972	8834860	For further information, see page 16.	Hãy tham khảo thông tin chi tiết ở trang 16.
53974	8994271	Do you have any further questions?	Bạn còn câu hỏi gì không?
54115	934993	In my opinion, soccer is a great sport.	Theo ý tôi, đá banh là môn thể thao tuyệt vời.
54123	1541860	The whole soccer team was on cloud nine after winning the championship.	Cả đội bóng đang ở trên mây sau khi dành được danh hiệu vô địch.
54335	1542171	Wash your hands before eating.	Rửa tay trước khi ăn.
54650	1574531	You mustn't miss seeing this wonderful film.	Bạn phải không bỏ lỡ xem bộ phim tuyệt vời này.
54894	1564035	I have nothing more to say.	Tôi không còn gì để nói nữa.
54957	510403	I'd like three of these.	Tôi muốn ba cái loại này.
55070	5159520	Carry these books back to the bookshelf.	Mang những cuốn sách này trở lại giá sách.
55084	3109184	These books are mine.	Những quyển sách này là của tôi.
55149	12132280	We have to find a new market for these products.	Chúng ta phải tìm thị trường mới cho những sản phẩm này.
55180	1573858	I'd like you to quickly look over these documents.	Tôi muốn bạn xem nhanh qua những tài liệu này.
55248	13840985	These dry sticks catch fire easily.	Những cái que khô này dễ bắt lửa.
55256	1574486	Would you like some of those pictures?	Bạn có muốn một vài bức hình đó không?
55256	1574487	Would you like some of those pictures?	Bạn có muốn một vài bức tranh đó không?
55274	13726676	Half of these apples are rotten.	Một nửa số quả táo đã bị thối.
55329	4786312	Can you think of a better idea than this one?	Bạn có ý nào tốt hơn không?
55402	8993795	This is a portrait of my late father.	Đây là bức chân dung người cha đã mất của tôi.
55402	8993794	This is a portrait of my late father.	Đây là bức chân dung người cha quá cố của tôi.
55520	13726737	Whose bag is this?	Cái túi này là của ai thế?
55552	1591261	This is a book about stars.	Đây là quyển sách về những ngôi sao.
55552	1591259	This is a book about stars.	Đây là quyển sách về những vì sao.
